Name,Date,Type,Shipbuilder,Builder,Official Number,Construction,id,Dimensions,Owner,Shipowner,Associated,Description
ROBERT HAMILTON,1942,STEAM TUG,,Alexander Hall and Company,301290,,152978,"Length: 84'
Breadth: 24'2""
Gross Tonnage: 147 tons.",,,,"ROBERT HAMILTON 1942-1959
EDITH LAMEY - 1959-1964

ROBERT HAMILTON is not listed in Aberdeen Built Ships Register.

It was built by A. Hall & Co. in 1942. No information on this ship from 1942-1959. Possibly Naval Dockyard. First info as being EDITH LAMEY for J. H. Lamey, Liverpool in 1959, who had the ship until 1964. No information after this date."
ROBERT HENDERSON,1857,SHIP,William Duthie Jnr. & Co.,,20198,WOOD,99567,"length 163' x breadth 28 3/6' x depth 17 3/12'
tonnage 552 tons",,,,"Rig: SHIP
Owned by Henderson & Brothers
Port belonging to: Glasgow
Route: Glasgow to New Zealand

Glasgow Herald, 19/10/1857:
Handsome new Aberdeen clipper ROBERT HENDERSON has arrived in this port and her model has excited much admiration among nautical men. On passage to Clyde, she made over 14 knots on different occasions and passage Stromness - Clyde in 48 hours. Commanded and partly owned by Capt. W. J. Cobitt, well known in this port. About to go into graving dock to get bottom coppered, after which she will head for Dunedin, New Zealand, whence will proceed to China.

Aberdeen Journal, 07/07/1858:
Copied from Otago colonist re. clipper ROBERT HENDERSON, of Glasgow, one of P. Henderson & Co.'s line of vessels from Clyde to Otago - ""the fine new ship ROBERT HENDERSON, Capt. Cubitt, with immigrants from the Clyde, arrived Port Chalmers [South Island, N.Z.] 9 Feb. after one of the quickest passages on record, having made it in 79 days land to land. Departed 16 Nov. and got N.E. trades 82N - 8N, S.E. trades 4S - 29S, calms and variable winds intervening. Passage provided qualities of ROBERT HENDERSON as good sailor and quiet steady-going ship fitted out with every convenience suggested by her spirited owners, has fully sustained reputation of Aberdeen building and commanded by Captain whose steadiness and perseverance as a seaman and urbanity as a gentleman could not be surpassed.

Glasgow Herald, 03/03/1859:
New York, 18 Feb. - ship ROBERT HENDERSON, Foochow for New York, before reported ashore below Mingem Pass, got off previous to 28 Nov. without apparent damage and proceeded.

Glasgow Herald, 30/04/1860:
At Glasgow for Dunedin, Otago, N.Z. - the fine Aberdeen built clipper ship ROBERT HENDERSON will be despatched 1 June. Vessel is well known in the trade, having made the quickest passage on record to New Zealand and being specially fitted up for carrying passengers, all classes will find her a most eligible opportunity. Patrick Henderson & Co. 

Aberdeen Herald, 19/05/1860:
Dunedin, Otago, New Zealand
'This fine Aberdeen-built clipper ship, Robert Henderson.  This vessel is well known in the trade having made the quickest passage on record to New Zealand and being specially fitted up for carrying passengers.'
Listed in Lloyd's Register of Shipping until 1881, registered in London to J. Hays.

Caledonian Mercury, 05/06/1861:
Otago, N.Z. - assisted passages will be granted to a limited no. of shepherds, ploughmen, labourers, carpenters, masons and female domestic servants. Celebrated 1st class clipper ship ROBERT HENDERSON will sail Glasgow - Otago direct 10 July.

Glasgow Herald, 11/06/1862:
Emigration to New Zealand from Clyde - clipper ship ROBERT HENDERSON of Patrick Henderson & Co.'s line of packets, left Glasgow yesterday with full complement of passengers (264) for N.Z.

Glasgow Herald, 26/06/1865:
Falmouth, 25 June, ROBERT HENDERSON passed up Channel bound for London with 6000oz. gold, 17 passengers and cargo of wool.

Glasgow Herald, 15/01/1866:
Arrived Otago 7 Nov., ROBERT HENDERSON after fast run of 87 days port to port, maintains celebrity of this favourite vessel for rapidity and regularity of her passages, now comprising 5 runs to Otago in 79, 93, 84, 97 and 87 days, 2 to the South End in 80 and 89 days. No deaths and 1 birth aboard.

Glasgow Herald, 03/09/1870:
P. Henderson & Co. - ROBERT HENDERSON to sail 9 Sept. Glasgow - Otago under contract with Provincial Govt. - info from Emigration Office, Edinburgh.

Lloyd's Register of Shipping:
1871-72: Owners Albion Shipping Co.; Port Belonging to Glasgow; Master McDonald; Destined Voyage Clyde - N.Z.
1872-73, 1873-74: Owners Shaw, Savill & Co.; Port Belonging to London; Destined Voyage London - N.Z.; Master (1872-73) A. Cuthbert, (1873-74) J. Culbert.
1876-77: Owner J. Rogerson; Port Belonging to London; Master J. Culbert.
1878-79, 1880-81, 1881-82: Owner J. Hay & Co.; Port Belonging to London; Master J. Culbert.

"
ROBERT KIRKWOOD,1873,SMACK,A. HALL & Co.,,,WOOD,100199,"length 71 9/12' x breadth 19 5/12' x depth 11 3/6'
gross tonnage: 78 ton",Shetland Fishing Co.,,,"Yard Number: 278

Rig: SMACK

Registered Lerwick
Built under Special Survey
Last registered in Lloyd's 1881
Cannot find any mention of vessel being wrecked or scrapped after this date."
ROBERT MILLER,1872,SMACK,A. HALL & Co.,,58284,WOOD,100195,"length 70.9' x breadth 19.8' x depth 12.5'
gross tonnage 81 tons (82 according to Lloyd's)",Shetland Fishing Co.,,,"Date of Build/Launch: May 1872
Yard Number: 274

Rig: SMACK

Port of Registry: Lerwick

Cost: £1,338

1873: Master J. Scott; Aberdeen fishing
1874/75/76/77/78: Master J. Scott
1880/81: Master J. Scott

"
ROBERT SMITH,1915,TRAWLER,A. HALL & Co.,,,STEEL,100434,"length 115 3/12' x breadth 22 7/12' x depth 13'
Gross Tonnage: 211 ton",Aberdeen Pioneer Steam Fishing Company Limited,,,"Yard Number: 515

Taken up for patrol duties on completion in July 1915.  Disappeared 20 July 1917.

German documents show that she was gunned down by the German submarine (U-boat) U 44. 

See: http://www.uboat.net/wwi/ships_hit/7394.html  [Thanks to Michael Lowrey for details]
"
ROBERT STROUD,1930,TRAWLER,A. HALL & Co.,,,STEEL,100544,"length 117 3/12' x breadth 22 7/12' x depth 13'
Gross Tonnage: 219 ton",H E Stroud Aberdeen A123,,,"Yard Number: 626

Renamed: LAURA PATON (1946)

Requisitioned in August 1939 and converted to minesweeper.  
Returned to owners, April 1946.  
Owned in 1943 by Ardrossan Tr. Ltd, Glasgow.  
Renamed LAURA PATON in 1946."
ROBIN,1903,STEAM HERRING DRIFTER,DUTHIE,,,STEEL,99705,"length 81'5"" x breadth 18'1"" x depth 8'8""
gross tonnage 86 tons",,,,"ROBIN, BF1321
Date of Build/Launch: September 1903

Owner: John Smith, 21 Reidhaven St., Ianstown, Buckie

Cost new was £1,000

Compound 2 cylinder steam engine 25 H.P. Manufactured by Clyne & Mitchell, Boilermakers and Engineers, Commercial Road, Aberdeen.

1913: Sold to C. McKay & W. McIntosh, Portessie, Buckie. From 1922 registered in the name of W. McIntosh only.
1915-19: Requisitioned for War Service (Pennant No. 2450) as a submarine net vessel/minesweeper with 2½ pounder gun.

Sank North Sea 22/06/1924:
Sank in position 56°35'N 2°12'W which is 10 miles ESE of Red Head in Angus."
ROBIN,1900,STEAM TRAWLER,DUTHIE MONTROSE,,112936,STEEL,101802,"length 100.4' x breadth 20.1' x depth 10.7'
gross tonnage 147 tons",,,John Lewis & Sons,"ROBIN, GN9
Yard Number: 14

2 cylinder compound steam engine of 50 H.P. manufactured by Baird & Barnsley, N. Shields.
Engine made 1891 and re-fitted in 1900.
New boiler fitted in 1900.

Owner Lyle & Carnie, Granton (Manager W. Carnie)
Owned in 1908 by Lyle & Carnie, Leith.

Wrecked off Gourdon, 13/12/1911:
According to 'Comprehensive Record of Maritime and Aviation Losses in Scottish Waters' this vessel was stranded 300 yds East of Gourdon, Kincardineshire on 13/12/1911 in geographical position 56° 49' 70"" N, 2° 16' 25"" W. There being no further mention in later records it may be assumed she was a total loss.

"
ROBIN HOOD,1856,SHIP,A. HALL & Co.,,,WOOD,100126,gross tonnage 852 tons,,,,"Rig: SHIP - Schooner
Yard Number: 205
Launched November 1856

Cost £21,655

Owner James Beazley, Liverpool

Registered at Liverpool

Master George Cobb

Figurehead of 'Robin Hood'

1857: China route
1858: Hobart, Tasmania route
1861: London to China route
1863: Master J. Mann
1864: Wrecked Dungeness, 23 November 1864

Aberdeen Journal, 05/11/1856: 
'Launched Thursday last, the beautiful ship named 'Robin Hood'.  This fine vessel has been built...expressly for competing in the yearly race for the first cargo of teas from China to this country.'
Captain not named but ship 'will be commanded by an experienced captain in the trade...'

The Examiner, 14/01/1860:
Clipper ship ROBIN HOOD has arrived from Hong Kong in 100 days. She is property of Mr. Beazley of Liverpool.

Caledonian Mercury, 23/11/1864, Liverpool Mercury, 24/11/1864, Daily News, 26/11/1864:
Messrs. Beazley & Co.'s ship ROBIN HOOD, London - Hong Kong, foundered in Dungeness Bay after collision with large timber ship SPIRIT OF THE OCEAN, from Quebec. ROBIN HOOD'S cargo is chiefly insured among the City Insurance Companies. SPIRIT OF THE OCEAN proceeded to Deal.

"
ROCHEA,1930,STEAM TRAWLER,"Hall, Russell & Company, Limited",,,,101445,"length 86 3/12' x breadth 18 7/12' x depth 10'
Gross Tonnage: 96 ton",South African Fisheries & Cold Storage Co. Ltd,,,Yard Number: 708
ROCHEA,1965,TRAWLER,"Hall, Russell & Company, Limited",,350430,,101637,"length 121 5/6' x breadth 26 7/12' x depth 13 9/12'
gross tonnage: 340 ton",,Irvin and Johnson (South Africa) Limited,,"Yard Number: 922

Port: Capetown
Flag: South African

ROCHEA was one of seven side fishing trawlers ordered by Irvin & Johnson of Cape Town, South Africa, from the Hall Russell shipyward that has built many fishing boats over the past years for Irvin & Johnson Company.  Two stern fishing boats were also included inthe order.  The first stern fishing boats owned by the company.  Mrs G. C. Ridley performed the launch ceremony.  Listed as ROCHEA in Lloyd's Register of Shipping until 1982/83 with same owners (Irvin & Johnson).

""Seven Sisters"" Conventional Trawlers for South Africa by Hall Russell
""In addition to the two stern trawlers... Hall, Russell & Company Limited have launched seven conventional trawlers for Irvin & Johnson of Cape Town, South Africa.  Five have been delivered to the owners and the last two are scheduled for delivery in April 1965.
Built under Lloyd's Special Survey to Class * 100 A1 ""Motor Trawler"", the principal dimensions are, length overall 139'-6"", breadth moulded 26'-6"", depth moulded to flush main deck 13'-9"".
Fishing is carried out from the starboard side only and the resultant additional space available on the port side has been used to provide additional accommodation to ensure the greater comfort of the crew of 24.
The fibreglass insulated fishroom has a capacity of 8,600 cubic feet and is fitted with aluminium alloy posts and shelves.
The electric trawl winch of Holmes/Lektron type has two barrels each with a capacity of 1,160 fathoms of 2 3/4"" circ. warp.  Power for driving the winch is provided by a generating set driven from a forward extension from the main engine crankshaft.
A Class ""C"" 18'-0"" fibreglass lifeboat is carried on the boat deck and is slung from a single arm mechanical type davit.  Three 12-person inflatable liferafts are also carried.
Propelling machinery consists of a Burmeister & Wain Alpha type 497 VO, 7 cylinder, 2-stroke marine diesel engine developing 840 b.h.p. with hydraulic isolating clutch and hydraulically operated mechanism to the controllable pitch propeller.
Engine room auxiliaries with the exception of those driven from the main engine are electricaly operated.
Electric current is provided at 110 volts d.c. by a 40 k.w. diesel generating set and from a 25 k.w. generator which is belt driven from the main engine.

The Seven Sponsors
1. Mrs. H. C. Drayton - Begonia
2. Mrs. May Allen - Dahlia
3. Mrs. Gertrude Hersov - Erica
4. The Countess of Perth - Iris
5. Lady Harvie-Watt - Ixia
6. The Viscountess Hampden - Lupin
7. Mrs. G. C. Ridley - Rochea""

LR class withdrawn - Owner's request 11/66 - means that survey requirements had not been complied with.

ROCHEA was scuttled in 1985, place unkown.
(Source: F. Van Den Bosch, S.A.)"
ROCKCLIFF,1906,TRAWLER,DUTHIE,,,,101807,,"W H Sutcliffe, Fleetwood",,,"Yard Number: 270

Wrecked November 1907."
ROMANOFF,1874,SHIP,HOOD,,70436,IRON,99414,"length 222.1' x breadth 36.3' x depth 22.2'
gross tonnage 1277 ton",,"A Nicol & Co., Aberdeen",,"Rig: SHIP
Launched in August 1874

Description:
2 decks, 3 masts, ship rigged, round stern, clencher built, no galleries, three quarter female figurehead, iron frame.
Subscribing Owners:
Alexander Nicol (32 shares), James Buyers (4 shares), John Blaikie Nicol (4 shares), all shipowners. John Webster, advocate (8 shares), William Shepherd, shipmaster (8 shares), Alexander Christie, brickmaker (4 shares), Jane Chalmers, or Nicol wife of Alexander Nicol (4 shares), all Aberdeen.
(Source: Aberdeen Shipping Registers (Aberdeen City Archives))

Best known Commander - W. Shepherd
Surveyed London March 1881
Surveyed London March 1883
No mention in Lloyd's Register of 1889-1990

Sold to Norwegians.  When bound for Copenhagen from Savanahh via Lerwick in 1917, the vessel stranded on Anholt Reef and broke in half.

Melbourne Argus, 16/02/1875:
Cape Otway, 15 Jan., ROMANOFF, ship, from London.

Newcastle [NSW] Morning Herald, 02/11/1877:
Ship ROMANOFF, 96 days out from Freiderickstadt, Norway, with Baltic timber, will discharge portion of timber at Newcastle, then sail to Sydney to complete discharge and load for London.

S. Australian Register, 31/01/1885:
Arrived London 28 Jan. ROMANOFF, ship, from Port Victor, sailed 15 Oct.

Sydney Morning Herald, 23/01/1891:
Sailed 22 Jan., ROMANOFF, ship, for Antwerp.

Sydney Morning Herald, 19/10/1892:
Ship ROMANOFF, Capt. Joss, arrived Sydney from New York with general cargo.

Sydney Morning Herald, 09/11/1892:
Ship ROMANOFF flagship for Balmain Sailing Regatta.

Newcastle Morning Herald, 21/09/1893:
Ship ROMANOFF reached Port Jackson [NSW] with cargo of Baltic timber of 1,052,000 feet from Frederickstadt.

Sydney Evening News, 20/02/1896:
Clipper ship ROMANOFF cleared The Heads. Having been thoroughly cleaned and painted during her stay she was in beautiful order and while being towed to sea was greatly admired. Included in cargo were 6528 bales wool, 48 bales basils, 40 bales fleshings, 4815 bags ore, 3666 bars lead.

Sydney Morning Herald, 20/05/1896:
Owners, A.Nicol & Co., have cabled advising of arrival of ship ROMANOFF at London 18 May after good passage of 89 days.

Newcastle Morning Herald, 16/11/1897:
Having discharged Newcastle portion of her cargo, ship ROMANOFF left in tow for Sydney, on discharge of cargo there will load wool.

Melbourne Argus, 11/11/1905:
Ship ROMANOFF arrived from Frederickstadt, Norway, with cargo of timber.

Newcastle Morning Herald, 18/07/1906:
Ship ROMANOFF, well known trader to Australia, has been sold to Norwegians for about £2600."
ROMULUS,1807,BRIG,Ogilvie & Co.,,,WOOD,133760,gross tonnage 137 tons,,,,"1807/08: Master J. Brown, W. Goodman; Voyage Leith - Tonin (Tonning? Germany)
1809/10/11/12/13/14/15: Master Goodman; Voyage Leith - London
1816: Master W. Milne; Voyage London - Stolpe (Stolpmunde?) - Poland - Ustka
1818: Voyage Leith - Dantzig
1819: Master W. Milne, Henderson
1820: Voyage Leith - Gothenburg
1821: Master R. Henderson; Voyage Leith - Riga
1822/23: Voyage Leith - Archangel
1824: Voyage Leith - Memel (Klaipeda)
1825: Voyage Leith - Gothenburg
1826: Owner Mime; Voyage Leith - Baltic
1827/28/30: Voyage Leith - Gothenburg
1831: Henderson replaced by J. Watts as Master
1832: Master J. Watt; Owner Watson & Co.; Described as Plymouth Coaster
1839/40: Master T. Garson; Owner E. Watson; Registered Leith; Voyage Leith - Cadiz
1841: Master R. Paton; Voyage Leith - Lisbon
1843: Owner J. Turcan;' Voyage Leith - Archangel
1844/45: Master A. Hunter; Voyage Leith - St. Petersburg
1846: Master May; Owner Prest; Registered in Wisbech; Sunderland Coaster
1847: No voyage given

(Source: Lloyd's Register of Shipping)

Caledonian Mercury, 30/11/1820:
Saturday night, sea being rough, brig ROMULUS, R. Henderson Master, from St. Petersburg with hemp and tallow, in trying to enter Leith Harbour, struck upon the bar, which carried away her rudder and part of stern post. Vessel then drifted opposite the battery, where she struck upon a stone. Part of cargo was there discharged in order to lighten her and she is now safe in the wet dock.

Morning Chronicle, 09/09/1829:
Brig ROMULUS, Henderson, which sailed from Dundee for Peterburgh, was struck by a sea during Tuesday's gale about 100 miles from land, which threw her on her beam ends. To right the vessel it was found necessary to cut away her mainmast, after which she made for the Firth of Forth and was towed into Leith Harbour to be repaired, efore continuing her voyage.

Caledonian Mercury, 02/11/1833:
At Leith, for Oporto, to return to Leith (if encouraging freight offers), brig ROMULUS, Capt. James Watt, will be despatched in a few days. For freight out or home apply Ebenezer Watson, Leith.

Caledonian Mercury, 29/02/1836:
Presentation to Capt. Thomas Garson of brig ROMULUS, now at Alloa loading bottles for Lisbon, of a silver snuff box. Inscribed ""To Capt. Garson of brig Romulus by a few of passengers who were on board Stirling Castle steamboat 23 Jan. 1836 for his prompt and efficient assistance in navigating the steamer into Leith Harbour during a violent storm"".

"
